Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
3864,60,72408.23,23090.52,687,36,No
3865,22,93320.33,12221.4,648,24,Yes
3866,28,62656.13,16948.06,670,12,No
3867,47,63513.3,15756.73,743,24,No
3868,42,60595.28,4096.82,677,24,Yes
3869,57,75858.52,28027.3,726,12,No
3870,47,66475.55,44809.49,728,60,Yes
3871,49,51373.68,29666.78,637,24,No
3872,23,76732.68,21302.87,766,48,No
3873,64,53067.14,15873.45,603,48,No
3874,33,36022.56,12599.33,592,36,Yes
3875,30,36070.13,21205.16,647,36,No
3876,56,56983.98,27746.45,612,12,Yes
3877,29,61545.62,14603.34,722,12,No
3878,47,74334.44,40514.08,850,36,No
3879,54,69612.25,8928.05,759,24,No
3880,21,61197.76,21795.99,623,60,Yes
3881,52,75172.66,20562.35,610,48,Yes
3882,45,60191.07,20053.01,748,12,No
3883,49,40642.71,15449.16,597,36,Yes
3884,27,37373.22,20659.73,611,48,Yes
3885,23,79180.32,16401.83,706,12,No
3886,40,26321.55,30303.12,642,12,Yes
3887,40,56988.89,32966.19,688,24,No
3888,50,104726.9,16891.65,657,12,No
3889,55,66888.5,6840.23,678,60,Yes
3890,55,56871.86,22541.18,741,12,No
3891,59,34733.08,22252.76,724,60,No
3892,47,84260.56,20841.7,744,24,No
3893,46,78207.42,24263.62,725,60,No
3894,34,70271.95,31052.22,730,48,No
3895,37,59991.6,26663.78,680,12,Yes
3896,38,68580.18,24251.48,578,36,Yes
3897,49,57770.68,26031.32,672,36,No
3898,40,45401.09,22011.81,702,60,Yes
3899,47,74345.02,12436.47,685,24,Yes
3900,38,59240.12,31603.65,709,60,No
3901,24,67829.16,20820.67,824,60,No
3902,21,58183.15,12432.49,645,60,Yes
3903,21,66927.29,10976.17,652,48,No
3904,46,59782.61,12657.61,765,48,No
3905,40,58611.75,10138.36,689,60,No
3906,43,60449.84,25351.08,712,24,No
3907,30,104413.05,18599.11,639,12,Yes
3908,31,72036.1,26208.04,629,36,No
3909,61,98790.87,29355.79,596,48,Yes
3910,61,59878.46,27286.26,692,12,No
3911,25,55364.13,25072.19,611,48,Yes
3912,21,43887.04,22300.23,603,48,Yes
3913,37,84048.47,18477.1,726,48,No
3914,42,46422.23,19010.83,636,60,Yes
3915,54,87143.41,24674.91,596,60,Yes
3916,61,44757.18,12309.48,589,48,Yes
3917,49,73299.9,19568.92,744,48,No
3918,24,36134.89,14057.26,673,36,No
3919,25,53370.66,29383.86,652,12,No
3920,31,60331.22,25736.46,692,12,Yes
3921,41,51037.63,37099.64,685,24,Yes
3922,55,57460.1,13938.39,643,24,Yes
3923,32,57531.82,14796.21,657,24,No
3924,46,72104.0,20460.01,731,60,No
3925,39,28698.72,14196.33,738,60,No
3926,27,51556.2,24300.96,621,36,Yes
3927,27,78819.55,19592.37,770,60,No
3928,46,68437.2,16091.75,821,24,No
3929,60,79069.29,28700.84,660,48,No
3930,25,71381.84,5203.29,658,24,Yes
3931,41,43747.27,24336.91,617,36,Yes
3932,34,69913.46,15590.94,633,48,No
3933,24,61502.89,26534.05,703,60,Yes
3934,43,94020.92,28450.05,842,48,No
3935,62,72032.47,3000.0,731,36,No
3936,40,67850.51,18307.02,657,60,No
3937,35,70041.36,20465.53,650,12,No
3938,49,67032.68,3000.0,634,24,No
3939,28,66627.02,21822.01,754,24,No
3940,61,56005.6,15775.58,663,36,Yes
3941,39,68032.09,10354.18,712,36,Yes
3942,59,74227.0,14796.09,663,24,No
3943,48,75904.92,13413.49,828,48,No
3944,47,74086.75,15433.14,643,12,No
3945,24,82620.95,21480.99,631,12,Yes
3946,35,76843.38,27849.97,646,36,Yes
3947,55,69427.77,19377.31,710,36,No
3948,57,42845.09,28822.06,780,48,No
3949,21,42850.98,11632.34,710,36,No
3950,23,56277.98,21223.11,729,12,No
3951,44,60701.31,36852.89,720,24,No
3952,47,80970.02,7275.48,563,12,Yes
3953,60,20000.0,6969.94,679,48,No
3954,56,44501.91,30239.77,658,24,Yes
3955,54,57086.69,21764.2,670,24,No
3956,49,45047.14,15188.0,622,12,Yes
3957,44,48028.39,10962.61,741,24,No
3958,44,52512.57,19712.09,683,24,No
3959,62,45812.61,21068.63,683,36,Yes
3960,24,48413.64,21108.22,670,24,Yes
3961,23,80448.49,10884.42,636,48,Yes
3962,54,69214.78,17304.41,555,24,No
3963,43,71459.15,15455.34,699,36,Yes
3964,43,59488.16,25171.55,688,60,No
3965,25,75166.58,11356.4,717,60,No
3966,51,72716.97,20608.22,685,48,No
3967,61,68978.07,41073.81,604,48,Yes
3968,26,50187.54,10810.16,624,24,Yes
3969,57,53369.44,14021.9,774,24,No
3970,30,75871.95,19249.1,702,60,Yes
3971,60,52248.99,3000.0,736,60,Yes
3972,27,40672.14,8585.38,744,12,Yes
3973,59,51959.73,22485.54,611,60,Yes
3974,58,83391.09,18594.64,656,60,Yes
3975,41,51974.45,28437.66,728,48,No
3976,40,64914.82,18095.0,623,12,Yes
3977,23,50764.68,17390.85,651,12,Yes
3978,42,71451.38,14377.03,644,24,Yes
3979,24,68051.99,17257.24,628,24,Yes
3980,48,37632.23,10307.3,671,12,No
3981,32,64020.48,18820.27,646,12,Yes
3982,58,34761.2,12229.95,652,24,No
3983,56,51688.98,10313.88,699,48,Yes
3984,61,59828.49,14884.34,750,48,No
3985,25,87702.99,23609.22,734,48,No
3986,33,64768.69,21138.04,692,48,No
3987,43,48493.71,25340.85,795,24,No
3988,50,55241.85,12614.11,726,36,Yes
3989,57,73862.95,19894.43,736,60,No
3990,45,48697.25,33614.34,669,60,Yes
3991,47,76454.68,31180.12,653,60,Yes
3992,34,52154.23,9802.9,706,60,No
3993,56,46270.21,11932.77,743,24,No
3994,59,52634.96,33579.76,692,36,Yes
3995,36,35755.73,23612.4,636,24,Yes
3996,42,27411.35,18474.16,590,36,Yes
3997,41,58761.97,17580.71,569,24,Yes
3998,41,58990.53,21819.68,683,12,No
3999,28,63846.93,21919.95,737,36,No
4000,36,58687.89,15734.71,519,60,Yes
4001,51,94938.8,18694.4,637,36,Yes
4002,62,62526.14,15454.23,626,48,No
4003,30,39353.06,21349.92,707,36,Yes
4004,52,43201.28,14099.46,633,48,No
4005,54,60004.57,9858.03,594,48,Yes
4006,29,53468.6,31803.01,637,12,Yes
4007,37,41572.8,19443.4,626,36,No
4008,31,59117.28,33576.44,681,12,No
4009,52,59336.64,4541.74,665,60,No
4010,30,83935.41,8404.22,711,36,Yes
4011,42,46258.65,23734.36,680,24,No
4012,37,53734.08,19450.14,751,24,No
4013,24,83889.25,10738.48,649,24,Yes
4014,45,64928.79,29091.96,723,48,Yes
4015,41,46170.68,13040.85,702,24,No
4016,57,49279.02,29588.41,659,60,No
4017,58,41787.62,19436.52,728,36,No
4018,21,61159.09,11440.56,624,36,No
4019,45,75467.4,14650.09,767,48,No
4020,56,84463.52,30977.22,626,48,Yes
4021,37,37705.77,17618.02,586,48,Yes
4022,61,73036.76,27778.73,581,60,Yes
4023,44,62464.69,31203.52,686,36,No
4024,22,56071.04,19356.61,641,12,No
4025,60,53739.93,18214.46,693,48,Yes
4026,35,31186.02,16760.25,603,24,No
4027,52,69569.98,22816.78,714,12,No
4028,59,40217.15,32047.44,693,12,Yes
4029,26,48777.06,10183.71,648,48,No
4030,21,66269.77,21753.22,724,24,No
4031,43,32750.47,21407.04,720,48,No
4032,59,40188.09,5566.5,686,48,No
4033,37,78279.94,12900.27,742,24,Yes
4034,54,61830.88,14539.67,758,12,No
4035,61,50066.98,26112.24,625,12,Yes
4036,49,61889.94,27511.61,759,24,No
4037,29,70042.15,4996.97,617,12,No
4038,33,76871.52,25113.62,734,60,No
4039,26,43313.47,24079.42,746,48,No
4040,26,44627.43,24627.09,668,60,No
4041,40,69125.15,21221.97,676,60,No
4042,23,69606.19,27603.52,659,60,No
4043,37,39840.47,29372.17,622,36,Yes
4044,32,45190.34,6929.07,635,36,Yes
4045,21,57093.79,19610.21,715,60,No
4046,37,60353.64,17964.09,740,48,No
4047,23,60778.95,15418.02,679,60,Yes
4048,46,39610.14,16363.94,609,60,Yes
4049,35,60627.42,21494.27,600,36,Yes
4050,56,49239.44,9627.13,673,60,Yes
4051,52,42505.24,25364.98,643,48,Yes
4052,52,59835.06,17047.02,763,48,No
4053,24,58305.1,26997.17,631,60,Yes
4054,38,72025.4,15040.55,722,48,No
4055,39,47085.47,14607.09,637,60,Yes
4056,63,63527.56,12436.29,660,36,No
4057,55,36469.87,15085.16,692,60,No
4058,60,55877.16,13588.56,716,12,No
4059,34,66955.17,23477.98,710,36,No
4060,53,68220.32,28376.86,641,48,Yes
4061,34,68322.51,23102.94,687,48,No
4062,54,72065.64,19380.62,654,36,Yes
4063,24,53313.15,23895.1,580,12,Yes
4064,44,67435.88,19708.64,696,36,No
4065,49,88031.17,20228.59,768,24,No
4066,39,52993.01,17546.89,788,12,No
4067,26,80702.97,26692.73,702,36,No
4068,53,73147.09,3000.0,698,24,Yes
4069,60,56005.15,3000.0,497,60,Yes
4070,39,57256.87,28217.8,850,12,No
4071,21,61776.04,18427.78,780,60,No
4072,25,72302.47,27337.87,733,24,Yes
4073,47,66039.52,15135.37,685,48,No
4074,36,52875.04,33393.95,524,48,Yes
4075,26,28769.2,18907.85,693,48,No
4076,60,70082.61,23595.13,682,60,No
4077,33,31012.53,16422.83,581,12,Yes
4078,55,39510.3,12822.95,711,60,No
4079,39,53962.84,6072.57,767,60,No
4080,32,41788.82,26285.63,704,48,No
4081,36,64762.93,23163.34,704,60,Yes
4082,63,55557.18,20749.54,708,24,No
4083,30,71778.46,10891.07,657,36,Yes
4084,45,35884.24,31323.73,733,36,No
4085,40,50071.53,20846.98,787,36,Yes
4086,51,60062.99,25623.11,683,48,No
4087,24,60640.92,19976.1,627,48,No
4088,64,70410.55,11284.63,583,36,Yes
4089,43,46281.17,27939.49,715,12,Yes
4090,22,52979.85,23606.15,723,36,Yes
4091,42,67610.24,18548.72,705,60,No
4092,57,27021.59,23469.36,664,36,Yes
4093,28,65774.03,26540.35,699,36,No
4094,27,71459.23,25281.65,643,12,Yes
4095,34,39995.09,6309.39,630,48,Yes
4096,23,55274.66,8078.39,610,48,Yes
4097,36,82389.9,25862.79,611,60,Yes
4098,39,69897.42,14431.04,717,36,Yes
4099,38,66704.58,11611.1,661,24,No
4100,36,74864.39,22976.83,632,60,No
4101,28,87068.18,11368.45,585,48,Yes
4102,53,60278.01,16166.87,727,12,Yes
4103,32,53892.16,26818.16,755,48,No
4104,31,74828.08,7886.87,608,48,Yes
4105,25,57188.2,9053.89,671,12,Yes
4106,47,46079.72,7112.03,615,36,Yes
4107,32,51899.01,13110.68,670,36,Yes
4108,37,64684.94,20661.72,723,48,Yes
4109,26,53256.06,15049.7,793,60,No
4110,53,54375.37,32026.79,649,24,Yes
4111,25,44590.26,23642.48,729,60,No
4112,48,81530.5,19849.46,731,60,No
4113,34,54860.6,30139.27,669,48,No
4114,25,49327.34,9353.54,761,48,No
4115,53,50923.16,26932.57,657,24,Yes
4116,61,72037.89,18109.93,710,24,No
4117,39,68597.98,16357.42,640,24,No
4118,42,52472.18,24888.57,717,48,Yes
4119,25,60484.7,16699.93,710,48,No
4120,22,64150.57,21455.23,763,60,No
4121,50,49438.79,19200.71,808,48,No
4122,59,36890.66,22451.61,744,36,No
4123,24,67725.56,15943.36,727,36,Yes
4124,53,50268.99,27414.1,653,24,Yes
4125,33,66605.23,3646.57,521,48,Yes
4126,40,64815.4,25127.14,771,36,No
4127,27,60836.88,4870.08,810,60,No
4128,35,53608.09,13972.41,702,12,No
4129,43,50491.08,24178.87,610,60,Yes
4130,34,42923.74,3890.64,776,12,No
4131,43,50778.78,21331.85,757,60,No
4132,39,68532.23,9029.23,537,36,Yes
4133,49,80967.39,12247.44,690,48,No
4134,40,78766.49,11879.41,697,12,Yes
4135,49,62181.35,9253.34,568,48,Yes
4136,44,80959.41,6163.12,604,48,No
4137,38,55397.74,36569.5,756,36,Yes
4138,30,40634.3,18540.23,685,24,No
4139,61,88813.12,10100.62,614,24,Yes
4140,28,67992.12,15503.01,633,12,No
4141,46,36980.54,20293.29,596,36,Yes
4142,49,83385.73,16970.44,685,48,Yes
4143,30,48848.66,9865.27,733,60,No
4144,37,52111.77,12806.15,762,60,No
4145,22,75320.75,29485.73,633,12,Yes
4146,26,80425.61,8778.3,655,12,No
4147,25,44988.91,4024.23,715,12,No
4148,48,82064.86,16896.36,747,36,No
4149,61,73113.55,4546.27,706,60,No
4150,25,48003.77,12721.81,769,36,No
4151,38,56311.41,9984.5,807,36,No
4152,46,82742.04,10054.49,566,48,No
4153,40,36591.58,20556.24,786,36,No
4154,61,80710.72,22056.46,771,36,No
4155,47,72696.11,13552.79,598,48,Yes
4156,32,67637.11,19244.94,712,24,No
4157,27,61975.44,13154.23,725,48,No
4158,23,89552.07,23206.71,604,12,Yes
4159,30,91768.85,8178.69,676,24,No
4160,54,50771.55,21321.93,691,60,Yes
4161,45,69183.07,21928.64,604,36,Yes
4162,55,88115.65,38687.83,656,24,No
4163,36,48224.33,5964.46,778,60,No
4164,22,63647.09,41246.08,798,48,No
4165,44,75058.13,26053.48,603,48,Yes
4166,30,29776.6,34618.52,493,12,Yes
4167,58,72428.33,27242.12,767,12,No
4168,42,43673.52,12451.68,808,24,No
4169,46,62884.97,25262.72,741,36,Yes
4170,63,77165.17,14674.78,660,48,Yes
4171,59,24162.29,19294.84,604,24,Yes
4172,47,71787.88,10602.52,723,24,No
4173,49,90574.93,14570.42,754,24,Yes
4174,58,52000.49,27175.81,634,12,No
4175,40,68650.35,23503.65,699,48,Yes
4176,47,80029.29,28193.84,650,12,No
4177,61,36105.82,8817.5,733,12,No
4178,40,71360.55,5036.47,536,24,Yes
4179,64,75356.49,28813.73,708,60,Yes
4180,39,69579.3,28221.38,654,60,No
4181,40,61299.34,21692.3,808,60,No
4182,55,44993.81,23353.81,702,24,Yes
4183,22,80871.35,26920.31,730,36,No
4184,50,60517.55,21452.19,614,48,Yes
4185,54,46441.79,24293.34,665,24,Yes
4186,42,55229.61,26518.58,708,24,Yes
4187,23,65525.78,19251.88,655,12,Yes
4188,26,36582.23,17235.24,663,60,No
4189,35,60268.96,23056.42,698,24,No
4190,47,53746.84,38116.91,560,36,Yes
4191,30,80040.4,13218.53,643,48,Yes
4192,29,31876.64,16554.08,735,36,No
4193,53,74081.36,5948.71,652,24,Yes
4194,52,81256.42,23478.43,844,24,No
4195,26,32443.67,15760.53,686,12,No
4196,61,34242.26,8797.34,550,36,Yes
4197,56,86788.5,19491.28,711,12,No
4198,22,46434.42,31957.05,606,36,Yes
4199,49,106422.44,17183.79,704,60,No
4200,24,32912.4,17915.89,640,60,No
4201,21,62550.71,31645.66,645,36,No
4202,39,59649.09,19959.93,752,12,No
4203,46,56877.06,10338.88,569,60,No
4204,45,66944.44,25511.99,646,24,Yes
4205,30,67809.7,28996.75,638,48,Yes
4206,35,57485.12,18397.0,774,12,Yes
4207,42,44787.39,21043.94,656,36,Yes
4208,41,75716.41,9510.5,614,48,No
4209,42,69420.79,13035.3,696,48,No
4210,56,61718.76,17335.68,617,24,Yes
4211,54,68945.51,20615.44,628,12,Yes
4212,50,71534.12,15042.02,728,48,No
4213,45,48574.02,17033.77,479,12,Yes
4214,48,68410.21,19009.46,613,24,Yes
4215,21,51704.46,12015.8,633,36,Yes
4216,24,72030.5,17849.59,788,48,No
4217,27,57114.01,29247.52,711,48,No
4218,29,69175.79,15231.82,678,48,No
4219,56,53493.07,12792.55,673,12,Yes
4220,39,69955.54,36681.0,689,48,Yes
4221,21,45318.46,21804.82,697,12,No
4222,30,60542.53,13817.29,689,60,No
4223,56,74709.49,25148.0,816,60,No
4224,29,67008.07,22048.86,649,12,No
4225,62,62880.43,15438.51,692,60,No
4226,52,87053.42,19608.39,683,24,No
4227,52,75354.55,17668.49,746,24,No
4228,26,72833.1,27920.67,631,60,Yes
4229,58,69870.42,25450.74,654,36,No
4230,37,71740.45,3000.0,574,12,Yes
4231,30,84856.53,35223.27,749,60,No
4232,47,53734.97,17693.47,573,12,Yes
4233,55,75141.06,33778.91,718,60,No
4234,41,65347.32,25728.41,798,24,No
4235,45,54253.24,21985.84,815,36,No
4236,48,58504.12,19246.7,659,12,No
4237,35,63287.32,42070.22,656,36,Yes
4238,24,47100.9,17826.8,675,24,No
4239,49,72960.19,14629.35,743,48,No
4240,29,58457.23,15349.53,671,48,Yes
4241,47,61273.94,20008.47,661,12,No
4242,46,80358.04,19994.51,755,24,No
4243,39,61946.22,28032.19,683,12,No
4244,48,83290.03,26065.99,669,12,No
4245,37,52127.78,26075.93,619,12,Yes
4246,63,43543.95,18174.1,752,36,No
4247,61,55650.1,25412.18,697,60,No
4248,62,20000.0,26250.37,679,24,No
4249,40,73586.43,19365.39,550,36,Yes
4250,60,44416.52,22233.6,747,60,No
4251,59,50734.57,26240.25,601,12,Yes
4252,43,70744.18,21689.32,712,48,No
4253,52,61786.82,22452.63,626,36,Yes
4254,53,53391.82,31256.76,605,24,No
4255,25,29451.86,21752.11,745,24,Yes
4256,63,79512.12,15138.14,687,60,No
4257,54,70846.2,9234.56,683,36,No
4258,60,90835.82,20905.21,817,12,Yes
4259,31,51054.3,17348.26,815,60,No
4260,23,38183.25,26466.51,663,24,Yes
4261,53,74921.33,32621.58,588,36,Yes
4262,31,57179.1,11762.36,779,48,No
4263,36,69422.55,12913.22,586,12,Yes
4264,38,84298.73,19806.73,713,24,No
4265,50,65822.3,13600.55,661,36,No
4266,30,62509.48,18223.79,685,48,No
4267,38,63450.04,15710.61,766,24,No
4268,58,35441.28,11937.78,625,48,Yes
4269,39,76620.57,26607.08,637,24,Yes
4270,56,77581.29,20602.26,733,60,No
4271,33,67958.55,34642.95,805,60,Yes
4272,23,37268.93,22872.05,850,60,No
4273,30,58182.77,30308.26,578,36,Yes
4274,58,81577.89,14169.63,651,60,No
4275,21,51513.7,14070.34,608,36,Yes
4276,47,77763.8,37766.96,739,12,No
4277,28,60826.45,15128.67,684,60,Yes
4278,62,70687.56,12406.8,741,36,No
4279,37,53817.88,10630.03,652,24,No
4280,29,61265.71,35326.0,729,36,No
4281,26,66550.73,17802.42,667,36,No
4282,63,43751.49,23227.14,690,24,No
4283,45,64108.7,21211.18,640,36,No
4284,59,20000.0,14212.72,775,24,No
4285,48,50977.47,17629.58,592,48,Yes
4286,53,68158.25,26765.47,672,60,Yes
4287,57,76803.94,10193.14,805,12,No
4288,29,67091.28,25393.35,769,36,No
4289,38,39145.25,31472.3,621,24,Yes
4290,41,75492.87,22339.0,625,60,Yes
4291,22,42912.75,30667.2,716,36,Yes
4292,63,69212.98,9028.69,725,60,No
4293,58,43412.49,5359.66,763,48,No
4294,60,48401.91,21941.15,581,36,Yes
4295,56,45654.76,15309.24,772,24,No
4296,63,62084.38,27030.12,617,48,Yes
4297,57,57066.98,17516.45,773,36,No
4298,35,67633.64,21177.54,567,60,Yes
4299,48,59720.48,20647.87,602,48,Yes
4300,38,37231.9,20903.07,800,24,No
4301,54,64137.19,15658.84,804,36,No
4302,42,33567.52,9082.81,687,60,No
4303,31,46742.19,18246.47,657,60,No
4304,33,54541.3,31600.33,679,48,Yes
4305,24,53501.95,15129.37,709,36,Yes
4306,42,35288.81,15085.23,715,60,No
4307,27,80567.39,21261.18,659,48,Yes
4308,63,84720.04,10583.18,545,12,Yes
4309,44,93761.63,28027.91,642,60,Yes
4310,24,77214.77,11346.12,571,48,Yes
4311,48,54068.3,17685.62,734,12,No
4312,35,53809.81,40311.27,706,48,Yes
4313,21,52981.59,10859.49,672,60,No
4314,23,89784.57,31778.97,662,12,No
4315,34,58266.88,20969.99,818,48,No
4316,58,79038.49,22098.55,760,36,No
4317,21,77871.52,13525.11,694,12,No
4318,58,62843.22,26390.0,642,48,No
4319,58,38225.39,17072.6,770,36,No
4320,41,58591.22,10817.72,688,12,No
4321,49,62204.49,31645.28,635,48,No
4322,25,79168.82,16913.21,639,60,Yes
4323,30,60291.87,5124.93,726,12,Yes
4324,48,41870.92,17850.34,747,12,No
4325,41,74818.65,26464.56,724,36,No
4326,27,56586.88,25186.89,726,48,No
4327,23,21821.26,14872.97,659,60,Yes
4328,40,64874.77,12180.15,642,36,No
4329,39,67511.57,9070.58,690,12,Yes
4330,55,47355.93,19817.89,674,36,No
4331,24,57119.31,21207.97,610,36,Yes
4332,25,69865.76,25671.69,678,36,No
4333,21,64976.77,18807.73,728,12,Yes
4334,24,36560.15,18570.66,653,24,Yes
4335,32,78803.25,17772.06,791,36,No
4336,47,85594.96,21221.61,592,24,Yes
4337,62,52347.24,18930.68,622,60,Yes
4338,43,31351.93,27512.7,640,60,Yes
4339,45,71566.69,22486.76,738,60,No
4340,41,49903.61,20864.02,695,48,Yes
4341,44,68031.73,19666.14,618,12,No
4342,45,93032.56,12465.4,549,24,Yes
4343,52,36805.39,19994.78,597,48,Yes
4344,52,48050.69,14827.77,557,24,Yes
4345,25,57082.81,22772.41,741,12,No
4346,56,79375.18,18329.13,606,36,No
4347,62,113334.26,33314.52,728,48,No
4348,62,63706.28,9904.39,718,12,Yes
4349,59,35516.66,3000.0,763,48,No
4350,36,54817.18,22141.3,630,60,No
4351,53,48377.05,14854.03,708,48,No
4352,41,70823.78,21288.48,689,36,Yes
4353,29,65653.27,10114.9,689,36,No
4354,26,44372.8,35271.68,679,24,Yes
4355,55,47497.72,16907.91,739,48,No
4356,59,54599.14,14336.44,731,60,No
4357,42,56409.63,35123.94,680,36,Yes
4358,61,59367.17,26722.75,648,24,Yes
4359,25,60733.1,31116.09,640,60,Yes
4360,62,78522.76,18622.59,682,60,No
4361,43,54056.83,20375.28,696,60,No
4362,37,51846.5,15226.19,674,12,No
4363,32,39918.39,14292.22,590,36,Yes
4364,43,56642.11,23185.91,659,12,No
4365,36,63842.94,17052.38,643,12,No
4366,23,34138.55,37766.55,681,36,Yes
4367,50,54863.57,26740.2,850,48,No
4368,42,77404.41,35066.09,710,24,Yes
4369,29,69724.59,3000.0,768,36,No
4370,49,65601.5,35163.37,632,24,Yes
4371,57,69318.18,3000.0,682,48,No
4372,43,51394.44,9912.71,766,36,No
4373,33,49396.2,5978.82,569,60,Yes
4374,52,79078.63,21944.39,664,36,No
4375,43,72429.59,19854.42,723,48,No
4376,37,48805.9,26359.35,675,12,Yes
4377,60,31819.14,19292.29,640,36,No
4378,41,49117.27,29800.8,644,60,Yes
4379,22,68153.01,12538.45,702,36,No
4380,57,50126.1,29985.3,570,12,Yes
4381,26,64951.02,19754.07,689,36,No
4382,64,81296.56,38846.88,731,60,No
4383,38,58604.59,26975.26,655,48,No
4384,50,63509.4,17570.71,571,60,Yes
4385,42,70273.56,19727.42,644,48,Yes
4386,53,43768.74,11927.07,671,60,No
4387,50,48404.26,22874.88,605,24,No
4388,37,70892.42,17566.43,682,36,Yes
4389,63,60554.51,25793.35,692,36,No
4390,52,61826.38,9296.01,764,12,No
4391,62,60499.29,17362.62,668,24,No
4392,34,74674.41,10723.83,688,12,No
4393,30,66535.69,11221.27,641,36,Yes
4394,56,66732.3,24848.4,647,12,Yes
4395,54,78332.97,28996.05,729,48,No
4396,29,84098.61,3000.0,664,24,No
4397,62,93653.88,34895.0,738,60,No
4398,48,51314.79,31232.7,677,48,No
4399,31,97041.11,9226.59,600,60,No
4400,34,43548.41,26614.75,631,12,Yes
4401,59,89028.71,16318.51,849,36,No
4402,39,50490.6,19215.2,673,48,No
4403,35,58965.9,24816.44,567,24,Yes
4404,48,60278.64,23839.97,600,60,Yes
4405,44,46995.44,15416.03,630,48,Yes
4406,28,61300.78,15382.14,617,36,Yes
4407,63,47769.93,15854.19,603,24,Yes
4408,29,41475.85,29142.62,782,24,No
4409,53,59419.15,5105.47,727,60,No
4410,53,83848.15,18704.69,666,48,Yes
4411,39,56189.7,32580.38,639,48,Yes
4412,23,74115.31,25629.63,669,24,Yes
4413,30,47315.01,28407.71,805,12,No
4414,60,40747.86,18815.53,619,24,Yes
4415,62,66807.9,10691.49,570,36,Yes
4416,21,86334.19,20445.5,727,48,No
4417,49,63134.32,14488.52,751,60,No
4418,54,72399.71,37845.49,782,48,No
4419,33,82426.87,18734.59,655,24,Yes
4420,21,59452.04,25099.67,656,36,No
4421,54,57719.05,33619.14,821,12,Yes
4422,49,67081.33,11226.01,722,48,No
4423,33,69750.29,3000.0,674,24,No
4424,49,39015.37,23920.11,715,24,No
4425,59,64435.88,25426.62,649,24,No
4426,44,59989.78,16687.23,701,36,No
4427,46,48157.22,10749.97,700,24,No
4428,37,58952.84,22478.55,738,24,No
4429,27,42520.13,19810.03,611,24,Yes
4430,33,37336.08,22577.61,705,48,No
4431,25,61002.72,10936.35,598,24,No
4432,46,73531.16,22598.36,811,36,No
4433,23,54790.64,26556.28,651,48,No
4434,27,45589.06,7952.9,564,24,Yes
4435,59,47920.52,31683.33,850,12,No
4436,21,68234.17,22035.94,644,36,Yes
4437,37,85010.78,26807.56,687,12,No
4438,63,71556.84,9768.55,561,36,Yes
4439,45,79511.88,25460.68,676,12,No
4440,23,44285.64,6842.87,797,24,No
4441,35,58891.05,12414.03,729,12,No
4442,49,75280.36,22106.94,561,12,Yes
4443,63,39012.34,17792.4,627,36,No
4444,52,50124.4,20219.98,744,24,No
4445,46,74130.29,35419.09,725,36,No
4446,36,63876.39,20094.51,646,24,No
4447,45,45523.34,25677.61,708,60,No
4448,48,35537.68,19465.87,596,48,Yes
4449,29,80059.73,19228.92,589,48,Yes
4450,21,29199.23,12173.86,505,36,Yes
4451,49,69485.93,22944.98,745,24,No
4452,42,52004.33,40283.84,673,12,Yes
4453,36,75706.02,20702.9,680,48,No
4454,61,44367.78,17863.94,465,36,Yes
4455,64,99221.98,29121.12,677,36,No
4456,61,66034.48,28182.42,719,36,No
4457,27,68506.04,23512.46,534,24,Yes
4458,34,48404.29,17533.05,683,36,No
4459,49,57999.29,29155.42,675,60,No
4460,39,58388.26,20967.44,647,12,Yes
4461,39,86941.02,27310.08,772,36,No
4462,22,66008.65,13445.62,755,24,Yes
4463,61,68157.45,15306.32,850,12,No
4464,35,67989.73,20775.04,595,12,No
4465,23,69429.16,10118.34,710,48,Yes
4466,31,39158.2,17040.79,785,36,No
4467,50,90739.02,9763.69,632,36,Yes
4468,60,46837.67,7641.98,798,24,No
4469,38,59423.93,39487.94,706,60,No
4470,22,82972.24,15128.2,558,60,Yes
4471,52,89019.38,15831.74,590,48,Yes
4472,28,72089.31,20641.75,639,60,No
4473,42,52429.58,11506.1,674,24,Yes
4474,26,61916.02,15986.66,767,48,No
4475,32,62504.51,34675.27,674,36,Yes
4476,60,63035.86,22864.8,764,60,No
4477,56,41549.2,27888.65,688,24,Yes
4478,35,78901.64,32588.74,681,24,Yes
4479,48,62018.83,21685.2,660,36,Yes
4480,38,49166.72,18230.04,749,24,No
4481,22,52524.1,8529.16,689,48,No
4482,33,64047.75,16936.85,629,48,Yes
4483,35,38956.4,18700.02,703,12,No
4484,40,73176.53,13541.78,648,36,No
4485,49,63520.95,32361.8,644,24,Yes
4486,62,83485.34,28818.36,763,60,No
4487,49,61163.76,27884.34,669,48,No
4488,23,43720.98,19070.38,829,36,Yes
4489,39,42032.95,11735.75,731,36,No
4490,23,54139.42,30624.01,626,48,Yes
4491,34,55726.43,22682.89,622,12,Yes
4492,60,51491.07,26184.66,593,36,Yes
4493,24,61927.21,24953.98,722,24,No
4494,31,51110.34,22485.02,620,60,Yes
4495,51,63813.09,35996.93,521,60,Yes
4496,63,52190.27,14740.85,564,48,Yes
4497,52,69475.56,17528.56,603,36,Yes
4498,47,55348.52,33129.27,704,60,No
4499,50,78693.1,20656.51,674,36,No
4500,63,69784.42,18992.53,746,48,No
4501,22,62903.78,17975.94,616,12,Yes
